Data Posição;Data Chegada;Ignição;Odômetro;Horímetro;RPM;T1;T2;T3;US;TS;TD1;TD2;TD3;UD1;UD2;UD3;Memória;Satelital;Ponto de Ref. Embarcado;Ponto de Referência;Sensores Inibidos;S. em modo seguro;A. em modo seguro;Cidade;UF
20/10/2025 12:49:05;20/10/2025 12:49:06;NAO;683348,6;12875h 34m;0;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:45:05;20/10/2025 12:45:06;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:41:05;20/10/2025 12:41:07;NAO;683348,6;12875h 34m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:37:08;20/10/2025 12:37:09;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:37:06;20/10/2025 12:37:07;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:36:57;20/10/2025 12:36:58;SIM;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:36:53;20/10/2025 12:36:54;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:36:43;20/10/2025 12:36:44;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:35:33;20/10/2025 12:35:35;NAO;683348,6;12875h 34m;0;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:31:33;20/10/2025 12:31:34;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:27:33;20/10/2025 12:27:35;NAO;683348,6;12875h 34m;0;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:23:33;20/10/2025 12:23:35;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:19:33;20/10/2025 12:19:34;NAO;683348,6;12875h 34m;0;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:15:33;20/10/2025 12:15:34;NAO;683348,6;12875h 34m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:11:33;20/10/2025 12:11:34;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:57;20/10/2025 12:07:57;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:51;20/10/2025 12:07:52;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:33;20/10/2025 12:07:34;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:15;20/10/2025 12:07:15;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:11;20/10/2025 12:07:12;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:08;20/10/2025 12:07:08;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:07:03;20/10/2025 12:07:04;NAO;683348,6;12875h 34m;0;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 12:03:33;20/10/2025 12:03:34;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:59:33;20/10/2025 11:59:34;NAO;683348,6;12875h 34m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:58:19;20/10/2025 11:58:19;NAO;683348,6;12875h 34m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:57:18;20/10/2025 11:57:18;NAO;683348,6;12875h 34m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:55:33;20/10/2025 11:55:34;NAO;683348,6;12875h 34m;0;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:51:33;20/10/2025 11:51:34;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:47:33;20/10/2025 11:47:34;NAO;683348,6;12875h 34m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:45:59;20/10/2025 11:46:00;NAO;683348,6;12875h 34m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:45:48;20/10/2025 11:45:49;NAO;683348,6;12875h 34m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:44:10;20/10/2025 11:44:10;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:44:01;20/10/2025 11:44:01;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:43:47;20/10/2025 11:43:48;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:43:39;20/10/2025 11:43:39;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:43:36;20/10/2025 11:43:36;NAO;683348,6;12875h 34m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:43:34;20/10/2025 11:43:35;NAO;683348,6;12875h 34m;564;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:43:25;20/10/2025 11:43:26;SIM;683348,6;12875h 33m;566;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:40:46;20/10/2025 11:40:45;SIM;683348,3;12875h 31m;995;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:40:30;20/10/2025 11:40:30;SIM;683348,3;12875h 31m;567;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:38:45;20/10/2025 11:38:46;SIM;683347,5;12875h 29m;1142;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:34:32;20/10/2025 11:34:32;SIM;683345,5;12875h 25m;1195;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:32:59;20/10/2025 11:32:59;SIM;683344,9;12875h 23m;576;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:32:24;20/10/2025 11:32:24;SIM;683344,6;12875h 22m;951;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:30:18;20/10/2025 11:30:20;SIM;683343,4;12875h 20m;1061;-7;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:26:05;20/10/2025 11:26:06;SIM;683342,1;12875h 16m;1313;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:25:49;20/10/2025 11:25:50;SIM;683342,1;12875h 16m;989;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:25:32;20/10/2025 11:25:34;SIM;683341,9;12875h 16m;954;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:25:10;20/10/2025 11:25:10;SIM;683341,9;12875h 15m;929;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:22:15;20/10/2025 11:22:15;SIM;683341,8;12875h 12m;556;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:22:11;20/10/2025 11:22:11;SIM;683341,8;12875h 12m;565;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:21:51;20/10/2025 11:21:53;SIM;683341,8;12875h 12m;564;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Fortaleza;CE
20/10/2025 11:17:38;20/10/2025 11:17:39;SIM;683341,7;12875h 8m;566;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:17:34;20/10/2025 11:17:36;SIM;683341,7;12875h 8m;565;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:17:24;20/10/2025 11:17:25;SIM;683341,7;12875h 8m;565;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:15:40;20/10/2025 11:15:53;SIM;683341,7;12875h 6m;564;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:15:37;20/10/2025 11:15:52;SIM;683341,7;12875h 6m;564;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:14:55;20/10/2025 11:14:56;SIM;683341,7;12875h 5m;564;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:14:30;20/10/2025 11:14:31;SIM;683341,7;12875h 5m;569;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:14:27;20/10/2025 11:14:28;SIM;683341,7;12875h 5m;564;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:13:45;20/10/2025 11:14:00;SIM;683341,7;12875h 4m;566;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:12:42;20/10/2025 11:12:43;SIM;683341,7;12875h 3m;564;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:11:56;20/10/2025 11:11:56;SIM;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:09:00;20/10/2025 11:09:02;NAO;683341,7;12875h 2m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:06:18;20/10/2025 11:06:20;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:06:14;20/10/2025 11:06:15;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:05:00;20/10/2025 11:05:02;NAO;683341,7;12875h 2m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 11:01:00;20/10/2025 11:01:02;NAO;683341,7;12875h 2m;0;-2;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:57:00;20/10/2025 10:57:02;NAO;683341,7;12875h 2m;0;7;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:53:00;20/10/2025 10:53:01;NAO;683341,7;12875h 2m;0;-3;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:49:00;20/10/2025 10:49:01;NAO;683341,7;12875h 2m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:45:00;20/10/2025 10:45:01;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:41:00;20/10/2025 10:41:02;NAO;683341,7;12875h 2m;0;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:37:00;20/10/2025 10:37:00;NAO;683341,7;12875h 2m;0;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:36:29;20/10/2025 10:36:30;NAO;683341,7;12875h 2m;0;-7;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:36:12;20/10/2025 10:36:14;NAO;683341,7;12875h 2m;0;-6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:33:00;20/10/2025 10:33:01;NAO;683341,7;12875h 2m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:29:57;20/10/2025 10:29:57;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:29:55;20/10/2025 10:29:57;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:29:45;20/10/2025 10:29:46;NAO;683341,7;12875h 2m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:29:03;20/10/2025 10:29:05;NAO;683341,7;12875h 2m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:29:01;20/10/2025 10:29:02;NAO;683341,7;12875h 2m;565;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:28:55;20/10/2025 10:28:57;SIM;683341,7;12875h 2m;566;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:28:02;20/10/2025 10:28:03;SIM;683341,7;12875h 1m;565;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:27:48;20/10/2025 10:27:49;SIM;683341,7;12875h 1m;569;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:24:30;20/10/2025 10:24:31;SIM;683341,7;12874h 58m;572;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:23:44;20/10/2025 10:24:00;SIM;683341,6;12874h 57m;564;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:22:18;20/10/2025 10:22:19;SIM;683341,6;12874h 55m;565;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:21:31;20/10/2025 10:21:32;SIM;683341,6;12874h 55m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:21:27;20/10/2025 10:21:27;NAO;683341,6;12874h 55m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:19:50;20/10/2025 10:19:51;NAO;683341,6;12874h 55m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:15:50;20/10/2025 10:15:51;NAO;683341,6;12874h 55m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:58;20/10/2025 10:11:58;NAO;683341,6;12874h 55m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:55;20/10/2025 10:11:56;NAO;683341,6;12874h 55m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:54;20/10/2025 10:11:55;NAO;683341,6;12874h 55m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:53;20/10/2025 10:11:54;NAO;683341,6;12874h 55m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:51;20/10/2025 10:11:51;NAO;683341,6;12874h 55m;566;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:11:49;20/10/2025 10:11:50;SIM;683341,6;12874h 55m;563;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:10:21;20/10/2025 10:10:26;SIM;683341,6;12874h 53m;565;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:10:10;20/10/2025 10:10:10;SIM;683341,6;12874h 53m;561;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:07:00;20/10/2025 10:07:02;SIM;683341,5;12874h 50m;543;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:04:57;20/10/2025 10:04:57;SIM;683341,5;12874h 48m;756;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:03:03;20/10/2025 10:03:04;SIM;683341,1;12874h 46m;975;-8;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:02:13;20/10/2025 10:02:21;SIM;683340,9;12874h 45m;964;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:01:57;20/10/2025 10:02:13;SIM;683340,9;12874h 45m;918;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 10:00:29;20/10/2025 10:00:31;SIM;683340,6;12874h 43m;757;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:58:48;20/10/2025 09:58:51;SIM;683340,1;12874h 42m;1110;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:58:33;20/10/2025 09:58:34;SIM;683340,0;12874h 41m;1173;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:58:17;20/10/2025 09:58:18;SIM;683340,0;12874h 41m;887;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:56:30;20/10/2025 09:56:31;SIM;683339,9;12874h 39m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:54:27;20/10/2025 09:54:28;NAO;683339,9;12874h 39m;0;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
20/10/2025 09:50:27;20/10/2025 09:50:29;NAO;683339,9;12874h 39m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / SPC / VPa;Sir;Fortaleza;CE
